Id,Sales
200,5506.9453
201,10757.762
202,18809.623
203,3217.0166
204,5044.459
205,8346.969
206,4819.7407
207,9103.855
208,6281.473
209,6837.793
210,3464.0183
211,7033.4263
212,6158.944
213,7008.2197
214,8145.549
215,5846.142
216,5485.464
217,6567.826
218,5040.4434
219,4622.513
220,7373.682
221,5397.8345
222,5987.1763
223,7085.681
224,5785.104
225,5000.5884
226,6915.588
227,6867.1885
228,7890.3125
229,5926.0835
230,6524.5435
231,5380.91
232,3444.0146
233,6106.5464
234,6937.7007
235,4910.0596
236,4352.0903
237,8926.445
238,6719.3867
239,8367.85
240,6432.5483
241,5399.2017
242,5104.9194
243,4312.754
244,9287.6
245,4923.8574
246,7566.9683
247,14401.068
248,6872.914
249,6337.9004
250,4606.653
251,4510.862
252,6997.622
253,3898.5398
254,6196.578
255,9319.361
256,5207.5522
257,14521.256
258,13509.177
259,4532.2744
260,6916.449
261,4968.9155
262,6253.824
263,5295.5796
264,10321.351
265,6890.4
266,8178.093
267,4510.854
268,6613.8623
269,4374.8335
270,8190.798
271,6535.113
272,5749.6016
273,6268.0093
274,5192.1455
275,7808.5527
276,8955.143
277,5243.6777
278,9876.3125
279,6349.878
280,9014.73
281,4528.027
282,5033.648
283,5085.3315
284,9165.621
285,6288.225
286,7160.7124
287,6513.7656
288,8243.572
289,4143.689
290,7450.0054
291,5919.7827
292,3847.9036
293,13791.015
294,16196.04
295,6885.2046
296,7696.5073
297,9037.932
298,9815.017
299,10081.12
300,5906.4233
301,7288.6504
302,5577.2344
303,7767.322
304,4009.0234
305,5372.3486
306,5202.63
307,5308.0454
308,7389.5093
309,4740.0303
310,4577.505
311,5700.582
312,3600.2156
313,4397.38
314,5217.377
315,6251.7866
316,8563.847
317,8231.546
318,6902.934
319,5860.7686
320,5814.472
321,10469.593
322,7525.6816
323,5319.366
324,4173.366
325,8571.433
326,4370.9214
327,6449.5513
328,3212.4487
329,5018.4233
330,7387.9536
331,5859.215
332,4993.3115
333,7924.1655
334,8875.952
335,10884.391
336,5628.6914
337,8928.828
338,3219.4768
339,5148.71
340,5853.876
341,3946.772
342,7656.816
343,5109.0684
344,5048.3823
345,8511.521
346,10966.157
347,7884.265
348,5205.9355
349,5213.1816
350,7652.6846
351,6551.632
352,6004.042
353,4578.2744
354,6734.1597
355,9115.4795
356,4451.1284
357,6164.643
358,7212.6753
359,7828.124
360,12735.357
361,5953.0693
362,12330.8
363,6661.233
364,4916.5034
365,3505.0378
366,6047.414
367,5882.157
368,4850.163
369,6867.4834
370,4402.848
371,4315.3765
372,6517.426
373,3493.854
374,7480.809
375,6311.5283
376,7350.5845
377,7748.119
378,4959.9624
379,8682.47
380,6378.3877
381,4793.9136
382,4824.827
383,5271.239
384,10171.655
385,6285.469
386,4725.838
387,7507.66
388,7901.881
389,6496.2407
390,6115.6553
391,8151.34
392,5276.8584
393,5078.6826
394,5549.5244
395,8275.83
396,5790.231
397,5963.47
398,5455.823
399,4919.128
400,3810.8513
401,4888.7363
402,7566.807
403,8098.139
404,9927.963
405,10333.769
406,7419.363
407,4289.9272
408,4707.741
409,10296.091
410,9453.136
411,7022.531
412,8168.608
413,8305.703
414,5340.304
415,3914.5771
416,10269.755
417,5251.0913
418,6395.5547
419,6115.7666
420,2785.5547
421,10279.507
422,5395.0034
423,4877.0015
424,4462.415
425,5481.6943
426,6413.001
427,7926.912
428,6298.202
429,4307.587
430,4848.144
431,4275.8984
432,3116.5723
433,6741.467
434,17678.588
435,5214.9834
436,5138.3027
437,6487.1387
438,4817.296
439,5236.3965
440,4356.9395
441,4569.4604
442,6891.5312
443,6574.7217
444,3896.2769
445,8320.264
446,5684.1333
447,4866.4746
448,7989.8643
449,7796.2476
450,9590.234
451,5655.528
452,6905.8623
453,4465.397
454,5607.933
455,13874.547
456,8669.986
457,6008.077
458,4727.9937
459,4566.706
460,5591.34
461,4478.7
462,9075.122
463,4768.6714
464,5483.0854
465,6573.993
466,4525.833
467,6152.7837
468,6646.165
469,7473.7075
470,6635.944
471,4143.506
472,5520.483
473,6425.008
474,9222.114
475,8447.166
476,6343.447
477,4417.042
478,7025.1304
479,5755.4194
480,4252.2695
481,7169.647
482,7057.934
483,6226.5664
484,5517.442
485,6247.745
486,7243.5015
487,5255.3105
488,6431.8335
489,6461.038
490,5816.6763
491,8322.625
492,5595.539
493,4810.2773
494,10707.758
495,5802.013
496,3410.5247
497,7699.031
498,8371.339
499,10067.325
500,4857.4766
501,5675.6963
502,5946.03
503,7137.5537
504,5733.6514
505,7546.3213
506,3090.3013
507,5971.8276
508,6038.093
509,5740.7764
510,4648.768
511,6637.4907
512,8081.221
513,4445.715
514,8231.952
515,6389.4575
516,8308.461
517,4238.24
518,6390.548
519,5645.167
520,6670.2627
521,8143.103
522,4413.8994
523,6963.1343
524,7501.2217
525,6987.393
526,4684.386
527,3495.6614
528,6879.8857
529,6870.739
530,7756.25
531,6819.569
532,5431.3384
533,7791.0996
534,6601.8145
535,6614.4233
536,7359.9307
537,5606.1846
538,7639.2344
539,10033.526
540,7738.605
541,4415.125
542,5528.9175
543,4232.4956
544,0.0
545,8020.6675
546,5299.277
547,8394.531
548,4225.942
549,6683.2476
550,6265.3926
551,9880.955
552,4255.5317
553,5279.577
554,5414.5986
555,7719.4287
556,4913.3945
557,6780.37
558,7015.7886
559,9409.2
560,6423.6226
561,6626.4795
562,5455.495
563,4556.4785
564,4893.1797
565,10067.449
566,8957.191
567,5738.291
568,14313.8
569,6120.6055
570,4969.2993
571,6060.6465
572,7956.9214
573,8837.971
574,6450.63
575,7189.177
576,7506.4077
577,6886.024
578,5668.824
579,5476.9478
580,5457.588
581,4712.2417
582,4104.229
583,5287.416
584,8302.17
585,15307.537
586,5959.122
587,4896.523
588,6979.2744
589,3579.9397
590,5796.022
591,3601.3892
592,8304.47
593,5706.189
594,6075.3984
595,12537.444
596,10095.145
597,6511.9956
598,6481.863
599,3319.7349
600,5613.2827
601,5389.066
602,8011.393
603,4719.742
604,3685.209
605,5730.347
606,5242.681
607,7641.453
608,6031.093
609,3260.7815
610,6775.339
611,7328.8975
612,7335.0156
613,4666.3955
614,4334.7075
615,7244.259
616,3918.7854
617,9325.424
618,5061.532
619,4699.4
620,6394.806
621,5851.774
622,4396.338
623,5908.3335
624,6451.4277
625,9104.555
626,9139.609
627,5553.8965
628,3922.9272
629,5612.767
630,8053.826
631,5035.2754
632,6019.625
633,5917.5977
634,11209.734
635,7269.262
636,5752.4966
637,6624.154
638,4164.9263
639,8648.363
640,5578.505
641,12584.387
642,6095.478
643,5264.4224
644,5075.507
645,3547.2573
646,7360.241
647,17266.822
648,4297.771
649,4442.754
650,9211.28
651,6585.9185
652,6341.2134
653,7597.301
654,5946.5244
655,4943.3447
656,4626.992
657,8941.762
658,5703.0435
659,6745.328
660,6694.4346
661,4559.595
662,6861.6406
663,5340.1777
664,3399.9373
665,8345.62
666,8182.31
667,4315.0015
668,6869.435
669,6411.751
670,4378.395
671,8874.481
672,5607.6006
673,8171.3477
674,4357.4604
675,4974.001
676,6164.425
677,0.0
678,7156.5107
679,4248.5513
680,6248.5117
681,4823.344
682,5257.7983
683,5243.459
684,6403.2573
685,6643.0522
686,7391.876
687,5487.636
688,7443.7373
689,6116.2134
690,8282.174
691,8648.052
692,6409.857
693,3003.065
694,5620.404
695,7126.8496
696,4595.1865
697,10719.819
698,5572.1597
699,8169.5903
700,10566.603
701,5817.381
702,4378.4775
703,10110.935
704,9470.455
705,5209.779
706,8446.886
707,9297.719
708,5699.3286
709,5091.347
710,6738.391
711,5608.9814
712,5300.6143
713,6838.5874
714,4808.8726
715,6022.5996
716,6846.651
717,6402.7305
718,7580.5054
719,5710.772
720,6629.9004
721,3649.353
722,7309.7446
723,6696.1006
724,5695.499
725,6642.486
726,6849.555
727,8862.752
728,5570.427
729,4934.724
730,5722.6025
731,6548.9683
732,7275.402
733,4313.651
734,4235.1616
735,7667.1943
736,6324.167
737,5645.883
738,7267.0674
739,6084.128
740,6598.667
741,4502.201
742,3920.9167
743,6310.1885
744,6215.2705
745,6566.341
746,9236.082
747,8135.5933
748,4737.1875
749,8511.509
750,3385.933
751,3459.3286
752,6221.296
753,11067.499
754,7534.296
755,6992.9546
756,4771.6064
757,6905.113
758,9757.394
759,5722.55
760,7704.0234
761,6069.029
762,4521.774
763,5237.6978
764,5287.653
765,5811.141
766,4602.264
767,4923.2344
768,4136.639
769,6936.0703
770,7351.71
771,4889.973
772,5917.4336
773,6433.299
774,5178.0737
775,4676.5874
776,8148.062
777,7354.372
778,5556.859
779,4122.23
780,12645.817
781,5816.4346
782,5290.4
783,8652.327
784,8118.8555
785,6956.301
786,5794.4004
787,7098.5503
788,9146.723
789,12555.012
790,4681.1597
791,4747.818
792,4639.3525
793,6531.285
794,5568.5166
795,7489.7603
796,8465.987
797,5652.723
798,4173.711
799,6212.901
800,7675.612
801,4831.2163
802,6602.3384
803,3854.599
804,6943.0303
805,7318.925
806,7155.1143
807,8852.386
808,6037.0205
809,3462.9714
810,5947.5464
811,7141.1274
812,7836.9863
813,7062.286
814,6701.0396
815,6157.9214
816,4152.4688
817,9015.313
818,4128.0894
819,10410.05
820,5462.734
821,4057.6174
822,6513.8457
823,5903.277
824,6948.1978
825,7013.5327
826,3474.445
827,4554.222
828,6512.3774
829,8510.048
830,9455.884
831,4763.059
832,5987.6294
833,7723.1553
834,5926.184
835,5157.7466
836,9500.288
837,7923.4385
838,10782.615
839,4018.2012
840,5249.157
841,0.0
842,7740.1885
843,5430.8184
844,9546.389
845,6587.282
846,4741.991
847,5047.9717
848,4300.8125
849,4977.6025
850,5952.8267
851,4809.696
852,5380.674
853,9921.035
854,6299.8906
855,19473.582
856,5774.711
857,4388.4346
858,6925.1143
859,8634.201
860,5806.203
861,6209.4155
862,5304.181
863,7592.0796
864,7257.958
865,4791.501
866,5470.606
867,6338.131
868,7593.5947
869,6402.714
870,7598.1133
871,5217.98
872,4453.745
873,5351.324
874,8894.194
875,10636.503
876,9061.412
877,6873.3936
878,5108.6587
879,5546.7017
880,4146.7344
881,7783.2227
882,9199.897
883,8522.545
884,5625.0767
885,4837.0586
886,4491.235
887,4938.4165
888,9747.496
889,6785.6304
890,4933.2534
891,5048.8945
892,6876.3477
893,3875.4478
894,6724.1733
895,3983.814
896,6062.668
897,6846.278
898,5132.163
899,6672.5933
900,5975.6763
901,4315.2124
902,6568.2456
903,6351.827
904,9671.885
905,5715.1553
906,7730.9893
907,6741.1997
908,8864.32
909,6306.85
910,8742.492
911,4577.088
912,4645.4834
913,6076.154
914,5601.852
915,8367.288
916,7081.803
917,5327.3545
918,6925.0938
919,6240.884
920,8956.329
921,3825.4885
922,12178.533
923,4615.62
924,5900.5586
925,8023.255
926,5360.2764
927,5743.3086
928,6098.1445
929,6874.6646
930,4772.5186
931,4726.853
932,7304.169
933,7029.386
934,6745.931
935,4351.697
936,6808.2715
937,10001.162
938,6218.814
939,4503.569
940,6332.4253
941,5792.504
942,6652.0024
943,6552.635
944,3958.9043
945,7221.9014
946,5928.022
947,6805.249
948,6344.1807
949,4439.324
950,6263.8384
951,4867.3945
952,6851.7983
953,8731.064
954,4957.3193
955,4952.9507
956,5822.8354
957,5452.356
958,5254.2466
959,7875.7407
960,6398.2354
961,7170.0483
962,5384.7793
963,4526.046
964,6096.0737
965,7290.7134
966,7986.2324
967,7434.2847
968,7645.858
969,5407.3423
970,7894.827
971,5542.8643
972,7281.3506
973,8182.965
974,6379.638
975,9321.32
976,7252.7095
977,7369.5127
978,5498.6704
979,6765.6963
980,7276.681
981,6190.3184
982,3968.0964
983,5419.49
984,7411.341
985,6793.7437
986,4876.015
987,8304.433
988,6431.0996
989,5500.9316
990,5319.159
991,5357.392
992,6900.5225
993,6676.978
994,6529.0146
995,4936.8833
996,4745.7944
997,6355.003
998,3575.1304
999,6256.1543
1000,4743.8438
1001,8339.914
1002,6837.7505
1003,6263.3525
1004,8053.4546
1005,5184.131
1006,4538.41
1007,9962.153
1008,6541.321
1009,7354.946
1010,7317.8896
1011,4831.0376
1012,5670.254
1013,5314.824
1014,7046.8174
1015,10949.467
1016,5761.531
1017,2933.0037
1018,4655.799
1019,7632.0493
1020,8480.424
1021,5901.2334
1022,6819.111
1023,4472.563
1024,5286.316
1025,3143.8596
1026,4807.9854
1027,5548.2075
1028,6172.5166
1029,6905.3433
1030,5937.572
1031,7339.994
1032,8102.665
1033,7022.262
1034,4432.4536
1035,8996.858
1036,10509.411
1037,5958.898
1038,7409.488
1039,4741.0674
1040,6176.0693
1041,4038.5308
1042,6824.7188
1043,5056.4385
1044,8267.148
1045,6737.607
1046,8051.1514
1047,7892.68
1048,5086.453
1049,7977.1445
1050,18315.936
1051,9997.0625
1052,5702.7188
1053,2644.8982
1054,5875.894
1055,9282.596
1056,5491.161
1057,10616.415
1058,18722.418
1059,3201.2332
1060,5028.6753
1061,8311.557
1062,4803.957
1063,9005.456
1064,6265.689
1065,6802.381
1066,3448.235
1067,7010.076
1068,6143.1597
1069,6929.4473
1070,8110.1357
1071,5830.358
1072,5469.679
1073,6552.0415
1074,5024.659
1075,4606.729
1076,7338.2705
1077,5382.051
1078,5971.392
1079,7006.909
1080,5706.3315
1081,4984.8037
1082,6880.176
1083,6788.4165
1084,7854.9
1085,5910.2993
1086,6508.759
1087,5365.1255
1088,3428.2307
1089,6090.762
1090,6902.2886
1091,4894.276
1092,4336.306
1093,8828.045
1094,6682.6187
1095,8269.449
1096,6416.764
1097,5383.4175
1098,5089.1353
1099,4296.9697
1100,9200.416
1101,4908.073
1102,7531.556
1103,14313.864
1104,6837.502
1105,6322.116
1106,4590.8687
1107,4495.078
1108,6962.2095
1109,3882.7563
1110,6117.806
1111,9182.26
1112,5191.768
1113,14434.05
1114,13421.971
1115,4516.49
1116,6881.037
1117,4953.131
1118,6238.0396
1119,5279.7954
1120,10242.991
1121,6854.988
1122,8079.6924
1123,4495.07
1124,6558.59
1125,4359.05
1126,8155.0137
1127,6519.3286
1128,5733.8174
1129,6252.225
1130,5176.3613
1131,7773.1406
1132,8856.743
1133,5227.8926
1134,9797.953
1135,6334.0938
1136,8936.373
1137,4512.243
1138,5017.8633
1139,5069.547
1140,9067.1455
1141,6272.441
1142,7125.3
1143,6497.981
1144,8189.7163
1145,4127.9053
1146,7376.712
1147,5903.9985
1148,3832.1196
1149,13703.81
1150,16103.746
1151,6849.7925
1152,7661.095
1153,8959.572
1154,9736.658
1155,9939.774
1156,5890.639
1157,7253.2383
1158,5561.4507
1159,7731.9097
1160,3993.2395
1161,5356.5645
1162,5186.845
1163,5292.2603
1164,7354.0967
1165,4707.344
1166,4561.721
1167,5684.798
1168,3584.4314
1169,4381.5957
1170,5201.5933
1171,6236.0024
1172,8485.487
1173,8196.133
1174,6867.522
1175,5844.9844
1176,5798.6885
1177,10382.389
1178,7490.269
1179,5240.594
1180,4157.582
1181,8522.845
1182,4355.137
1183,6433.7676
1184,3196.6653
1185,5002.6396
1186,7352.5415
1187,5843.43
1188,4977.5273
1189,7888.7534
1190,8823.001
1191,10797.186
1192,5612.9077
1193,8850.47
1194,3203.6929
1195,5132.926
1196,5838.092
1197,3930.9878
1198,7621.4033
1199,5093.284
1200,5032.5986
1201,8433.162
1202,10824.812
1203,7848.853
1204,5190.1514
1205,5197.3975
1206,7617.2725
1207,6535.8477
1208,5988.259
1209,4562.49
1210,6718.3755
1211,9017.08
1212,4435.344
1213,6085.8716
1214,7177.263
1215,7785.0654
1216,12648.152
1217,5937.285
1218,12243.595
1219,6645.449
1220,4900.719
1221,3489.254
1222,6031.631
1223,5866.373
1224,4834.379
1225,6851.699
1226,4387.0645
1227,4299.5923
1228,6501.642
1229,3478.0708
1230,7445.3965
1231,6295.744
1232,7315.172
1233,7712.707
1234,4944.178
1235,8604.11
1236,6362.603
1237,4778.1294
1238,4809.043
1239,5255.4546
1240,10082.418
1241,6269.686
1242,4710.0537
1243,7472.248
1244,7866.4688
1245,6480.457
1246,6099.8706
1247,8052.9395
1248,5261.0747
1249,5062.8984
1250,5533.74
1251,8240.418
1252,5774.4473
1253,5884.698
1254,5440.039
1255,4903.344
1256,3795.0671
1257,4872.9517
1258,7531.395
1259,8028.194
1260,9849.604
1261,10246.563
1262,7383.9507
1263,4274.1426
1264,4691.957
1265,10211.643
1266,9311.789
1267,7005.878
1268,8090.25
1269,8207.304
1270,5324.5205
1271,3898.7935
1272,10191.3955
1273,5235.3066
1274,6379.7705
1275,6099.9824
1276,2769.7705
1277,10192.302
1278,5379.2188
1279,4861.218
1280,4446.63
1281,5465.9106
1282,6397.218
1283,7828.5117
1284,6282.418
1285,4291.803
1286,4832.36
1287,4260.1147
1288,3100.7886
1289,6706.0547
1290,17528.395
1291,5199.1987
1292,5122.5186
1293,6471.3545
1294,4801.512
1295,5190.9775
1296,4341.156
1297,4553.677
1298,6872.7407
1299,6558.9365
1300,3880.493
1301,8284.852
1302,5668.348
1303,4850.6904
1304,7954.452
1305,7760.8354
1306,9511.875
1307,5639.7437
1308,6827.0903
1309,4449.613
1310,5592.1484
1311,13787.342
1312,8594.241
1313,5992.293
1314,4712.209
1315,4550.922
1316,5575.555
1317,4462.916
1318,8972.285
1319,4752.8877
1320,5467.3013
1321,6558.2085
1322,4510.0483
1323,6136.9995
1324,6630.3813
1325,7438.295
1326,6620.1597
1327,4127.7217
1328,5504.6987
1329,6409.224
1330,9143.756
1331,8368.808
1332,6327.6626
1333,4376.9204
1334,6989.7183
1335,5739.6353
1336,4236.4854
1337,7134.235
1338,7022.522
1339,6147.794
1340,5501.6577
1341,6231.961
1342,7208.0894
1343,5239.527
1344,6416.05
1345,6445.2544
1346,5800.892
1347,8276.251
1348,5579.755
1349,4777.529
1350,10628.548
1351,5723.24
1352,3394.7407
1353,7663.6187
1354,8335.927
1355,9988.967
1356,4841.6924
1357,5659.912
1358,5930.2446
1359,7102.1416
1360,5717.867
1361,7510.909
1362,3074.517
1363,5956.044
1364,6022.3086
1365,5724.991
1366,4632.984
1367,6621.7056
1368,8040.5117
1369,4429.9307
1370,8153.5933
1371,6373.6733
1372,8242.321
1373,4222.456
1374,6355.7056
1375,5629.3833
1376,6654.4785
1377,8064.7437
1378,4398.115
1379,6947.35
1380,7465.809
1381,6951.98
1382,4668.6016
1383,3479.8777
1384,6859.9644
1385,6791.9663
1386,7720.838
1387,6772.2
1388,5415.553
1389,7755.6875
1390,6570.8115
1391,6592.119
1392,7324.5176
1393,5590.4004
1394,7603.8223
1395,9955.167
1396,7703.193
1397,4399.341
1398,5513.133
1399,4216.711
1400,0.0
1401,7922.268
1402,5283.492
1403,8316.172
1404,4210.158
1405,6660.8013
1406,6249.609
1407,9802.596
1408,4239.748
1409,5263.793
1410,5398.815
1411,7684.017
1412,4897.611
1413,6764.5864
1414,6991.651
1415,9330.842
1416,6407.8384
1417,6610.6953
1418,5439.712
1419,4540.6943
1420,4877.3955
1421,9978.212
1422,8858.791
1423,5722.506
1424,14226.595
1425,6041.833
1426,4953.515
1427,6044.862
1428,7921.5093
1429,8759.611
1430,6434.8457
1431,7153.764
1432,7470.995
1433,6870.24
1434,5653.04
1435,5461.1636
1436,5378.8164
1437,4696.4575
1438,4088.4446
1439,5271.6313
1440,8266.193
1441,15220.334
1442,5943.3374
1443,4880.739
1444,6900.5015
1445,3564.1555
1446,5780.238
1447,3585.605
1448,8226.111
1449,5690.404
1450,6059.6143
1451,12387.252
1452,10016.785
1453,6433.224
1454,6466.079
1455,3303.9512
1456,5597.4985
1457,5373.2812
1458,7975.981
1459,4703.9575
1460,3669.4253
1461,5714.563
1462,5226.897
1463,7606.041
1464,6015.3086
1465,3244.9976
1466,6759.5547
1467,7265.2153
1468,7299.6035
1469,4650.6113
1470,4318.9233
1471,7165.487
1472,3903.0012
1473,9247.065
1474,5045.7476
1475,4683.615
1476,6379.0215
1477,5835.99
1478,4380.5537
1479,5892.5493
1480,6435.6445
1481,9026.195
1482,9041.209
1483,5538.1123
1484,3907.1433
1485,5596.9834
1486,8018.4136
1487,5019.4907
1488,6003.8403
1489,5901.813
1490,11122.529
1491,7233.85
1492,5736.712
1493,6608.37
1494,4149.142
1495,8549.963
1496,5562.7207
1497,12497.183
1498,6079.6934
1499,5248.638
1500,5059.7227
1501,3531.4739
1502,7324.829
1503,17179.617
1504,4281.9873
1505,4426.9697
1506,9112.88
1507,6570.135
1508,6325.4287
1509,7561.8887
1510,5930.74
1511,4927.5605
1512,4611.2085
1513,8863.403
1514,5687.26
1515,6722.04
1516,6678.6504
1517,4543.811
1518,6833.7803
1519,5324.3936
1520,3384.153
1521,8247.22
1522,8103.9507
1523,4299.218
1524,6845.1035
1525,6395.967
1526,4362.6113
1527,8801.251
1528,5591.816
1529,8135.9355
1530,4341.677
1531,4958.2163
1532,6148.6406
1533,0.0
1534,7086.712
1535,4232.767
1536,6232.727
1537,4807.56
1538,5242.0146
1539,5227.675
1540,6387.473
1541,6627.268
1542,7356.464
1543,5471.852
1544,7408.325
1545,6100.429
1546,8183.7744
1547,8612.64
1548,6394.0728
1549,2987.281
1550,5604.6196
1551,7091.4375
1552,4579.403
1553,10632.614
1554,5556.375
1555,8125.081
1556,10425.256
1557,5801.596
1558,4362.6934
1559,10021.698
1560,9392.096
1561,5193.995
1562,8368.526
1563,9186.009
1564,5683.545
1565,5075.563
1566,6702.978
1567,5593.1978
1568,5284.8306
1569,6822.803
1570,4793.089
1571,6006.815
1572,6830.8667
1573,6336.9844
1574,7545.0933
1575,5694.988
1576,6614.116
1577,3633.5688
1578,7230.9736
1579,6617.328
1580,5679.715
1581,6626.701
1582,6814.1426
1583,8810.5625
1584,5554.6426
1585,4918.94
1586,5706.819
1587,6533.1846
1588,7239.9897
1589,4297.8667
1590,4219.378
1591,7631.7817
1592,6308.383
1593,5608.171
1594,7231.6553
1595,6068.343
1596,6582.882
1597,4486.417
1598,3905.1328
1599,6294.4053
1600,6199.487
1601,6550.556
1602,9157.723
1603,8084.5034
1604,4721.4033
1605,8413.108
1606,3370.1494
1607,3443.5447
1608,6205.5117
1609,10926.152
1610,7498.884
1611,6957.5425
1612,4755.8228
1613,6826.3403
1614,9679.035
1615,5706.7656
1616,7668.6113
1617,6053.2456
1618,4505.9897
1619,5221.914
1620,5271.8677
1621,5795.3574
1622,4560.088
1623,4907.4497
1624,4120.856
1625,6900.658
1626,7316.2974
1627,4874.189
1628,5901.6494
1629,6417.5146
1630,5162.29
1631,4660.804
1632,8112.6504
1633,7318.961
1634,5541.0747
1635,4106.4463
1636,12163.687
1637,5800.6504
1638,5274.6157
1639,8573.969
1640,8083.443
1641,6940.5166
1642,5778.616
1643,7076.5312
1644,9026.742
1645,12404.818
1646,4665.376
1647,4732.034
1648,4623.5684
1649,6515.501
1650,5552.733
1651,7454.348
1652,8367.588
1653,5636.9385
1654,4157.927
1655,6197.1167
1656,7640.199
1657,4815.432
1658,6586.554
1659,3838.815
1660,6927.2456
1661,7229.0366
1662,7076.3423
1663,8774.027
1664,6021.2363
1665,3447.1873
1666,5931.762
1667,7105.7153
1668,7801.5747
1669,7026.874
1670,6685.256
1671,6142.137
1672,4136.6846
1673,8936.955
1674,4112.305
1675,10331.69
1676,5446.9497
1677,4041.8335
1678,6498.061
1679,5887.493
1680,6912.786
1681,6978.1206
1682,3458.6611
1683,4538.4385
1684,6496.5933
1685,8411.647
1686,9377.525
1687,4747.274
1688,5971.8447
1689,7687.743
1690,5910.401
1691,5141.9624
1692,9421.929
1693,7888.0264
1694,10693.379
1695,4002.417
1696,5233.3735
1697,0.0
1698,7704.7764
1699,5364.3223
1700,9405.042
1701,6571.499
1702,4726.2075
1703,5032.1875
1704,4285.029
1705,4961.8184
1706,5937.043
1707,4793.9116
1708,5364.89
1709,9779.689
1710,6284.1064
1711,19386.375
1712,5758.927
1713,4590.9043
1714,7307.0557
1715,9188.195
1716,6016.236
1717,6449.161
1718,5530.7954
1719,8175.5825
1720,7639.899
1721,4993.9707
1722,5874.638
1723,6617.7554
1724,8038.4062
1725,6730.1
1726,8047.009
1727,5420.451
1728,4656.2144
1729,5610.7075
1730,9596.65
1731,11326.223
1732,9791.017
1733,7255.334
1734,5311.129
1735,5749.172
1736,4349.2046
1737,8183.6104
1738,9955.455
1739,9076.54
1740,5827.5464
1741,5198.617
1742,4693.704
1743,5140.8867
1744,10503.054
1745,7167.571
1746,5135.723
1747,5251.364
1748,7258.288
1749,4077.9167
1750,7081.9224
1751,4186.283
1752,6265.138
1753,7176.907
1754,5478.927
1755,6977.362
1756,6186.165
1757,4517.682
1758,6947.6025
1759,6569.6904
1760,10265.662
1761,5917.625
1762,8208.318
1763,7082.5747
1764,9542.196
1765,6575.468
1766,9398.474
1767,4779.558
1768,4847.9526
1769,6302.9556
1770,5804.322
1771,8851.938
1772,7463.744
1773,5628.5415
